user,tanggal,bahasa,isi,polarity,sentiment
422337354,2022-03-26 02:09:42+00:00,en,Finally watching Turning Red! LET'S GOOOOOO https://t.co/EKTkrQzRTg,0.0,netral
845699053635751936,2022-03-26 02:09:16+00:00,en,Turning Red But Priya Appears for 57 Seconds  Part 1 https://t.co/3xdMcofoZJ via @YouTube,0.0,netral
1345721264,2022-03-26 02:09:03+00:00,en,"Watching Turning Red with my Toronto born Chinese boyfriend is one of the best experiences. Representation doesn’t just matter, it is IMPERATIVE. Seeing him light up and be excited about seeing himself in this movie makes my heart so happy.",0.4291666666666667,positif
1448151987460128768,2022-03-26 02:08:58+00:00,en,Making another Turning Red drawing because I had a stupid fucking idea but I want to draw it anyway. Excited to share it soon 🐼,-0.25625,negatif
88296327,2022-03-26 02:08:53+00:00,en,"agileo-101: I heard ppl talking shit about Turning Red, that it “unlike Encanto, didn’t do a good job of explaining about the family/generational trauma”. Well LET ME EXPLAIN THIS IN ASIAN AMERICAN’S PERSPECTIVE. As East Asian, I cried like a... https://t.co/EJYbs6V8hO",0.08333333333333333,positif
88296327,2022-03-26 02:08:51+00:00,en,"agileo-101: I heard ppl talking shit about Turning Red, that it “unlike Encanto, didn’t do a good job of explaining about the family/generational trauma”. Well LET ME EXPLAIN THIS IN ASIAN AMERICAN’S PERSPECTIVE. As East Asian, I cried like a... https://t.co/xAR01fjIQI",0.08333333333333333,positif
88296327,2022-03-26 02:08:47+00:00,en,"agileo-101: I heard ppl talking shit about Turning Red, that it “unlike Encanto, didn’t do a good job of explaining about the family/generational trauma”. Well LET ME EXPLAIN THIS IN ASIAN AMERICAN’S PERSPECTIVE. As East Asian, I cried like a... https://t.co/2atAudFsIg",0.08333333333333333,positif
1403784728143073282,2022-03-26 02:08:46+00:00,en,finally watched turning red i thought it was such a cute movie,0.16666666666666666,positif
23230594,2022-03-26 02:08:31+00:00,en,My biggest gripe with Turning Red: how in the FRIK do you place it in Toronto and have NO RACCOONS!?!? Not even a Trash Panda joke?!?! ZERO N's,0.0,netral
160400770,2022-03-26 02:08:26+00:00,en,Watching turning red with mommy,0.0,netral
1360213990757068804,2022-03-26 02:08:21+00:00,en,Ok Turning Red is so good 🥺🥺🥺,0.39999999999999997,positif
1080506572097220618,2022-03-26 02:08:19+00:00,en,the turning red movie is actually about asian glow,0.0,netral
1022571386798268417,2022-03-26 02:08:17+00:00,en,turning red mentioning toledo.. beautiful,0.425,positif
1497587423228067842,2022-03-26 02:08:16+00:00,en,"@phineasketch Some saying Pixar ""fell off the grid"" with Turning Red's artstyle when Pixar dont have a specific artstyle in the first place.",0.08333333333333333,positif
480795424,2022-03-26 02:08:07+00:00,en,Turning Red is just Lady Bird for kids,0.0,netral
1276116103,2022-03-26 02:07:31+00:00,en,"Trying to watch Turning Red.. but i’m really  put off by how all the characters lip movements just don’t match what they’re saying… 
#DeafPeopleProblems 🙃",0.1,positif
30163177,2022-03-26 02:07:28+00:00,en,por fin vi turning red ❤️❤️❤️❤️ vivan las adolescentes y fangirls,0.0,netral
1476595338488258560,2022-03-26 02:07:07+00:00,en,"[TURNING RED]
★ ★ ★ ★ ★ https://t.co/yrowTSyA3d",0.0,netral
1307474360437940225,2022-03-26 02:06:52+00:00,en,Best movie in 2022 hands down would be turning red. 😏🫶🏽,0.5,positif
1322052272579211266,2022-03-26 02:06:29+00:00,en,New Turning Red magnets available at the World of Disney. Retail $14.99 @ World of Disney https://t.co/My72TUtXdW,0.1787878787878788,positif
4028739405,2022-03-26 02:06:16+00:00,en,Turning Red (2022) https://t.co/b8smZU9Ma9,0.0,netral
1242438104176381957,2022-03-26 02:05:41+00:00,en,aww the turning red movie was so cute,0.26666666666666666,positif
1009299102755008512,2022-03-26 02:04:53+00:00,en,"Turning Red

Yeah that was a good kids movie. Had some funny parts, had some cringe parts. Pretty fun time overall and good characters. https://t.co/xEOWLDd9st",0.31428571428571433,positif
1301246829665955841,2022-03-26 02:03:55+00:00,en,lowkey tearing up a lil i wish i had turning red when I was 12 i very desperately needed it,-0.3,negatif
183088927,2022-03-26 02:03:44+00:00,en,Vieron turning red? 😢❤️,0.0,netral
1360213990757068804,2022-03-26 02:03:20+00:00,en,"Aww Turning Red got sad. Too sad, they lost me for a lil. That wasn't the vibe.",-0.175,negatif
1471161264667824132,2022-03-26 02:03:15+00:00,en,"big vali musics : sad n mean 
teeni vali musics : encanto turning red. https://t.co/MvvROWuU4F",-0.203125,negatif
1133955003452801024,2022-03-26 02:03:05+00:00,en,jordan fisher put out pop songs rn i forgot how much i loved this dudes voice till turning red,0.35,positif
1151584292,2022-03-26 02:02:14+00:00,en,I got: Hedgehog https://t.co/Tl0FdDeDbU,0.0,netral
40771941,2022-03-26 02:01:28+00:00,en,Shoutout to @crissles   Turning Red was mad good,0.024999999999999984,positif
1384994755319406596,2022-03-26 02:01:24+00:00,en,@TSM_Slappie Have u watched turning red and if so is it good,0.35,positif
972141369602068480,2022-03-26 02:01:21+00:00,en,Just watched Turning Red and I absolutely loved it!!! The fur in that movie??? Holy fucking shit,0.16666666666666666,positif
1297595248315715584,2022-03-26 02:00:34+00:00,en,@LeaksPKMN Anyone else gets turning red vibes?,0.0,netral
718712655553236993,2022-03-26 02:00:01+00:00,en,"Elevate your movie watching experience with the #DolbyAtmos at Vista Cinemas.
Spider-Man: No Way Home 🎫: https://t.co/8GEOkS61B0
The Batman  🎫: https://t.co/KbYYTDIOsc
Turning Red  🎫: https://t.co/GWkYZ4bnHk
Ambulance  🎫: https://t.co/Emf88JHHTg

#NowShowing #VistaCinemas https://t.co/5xw19H2Txd",0.0,netral
849932858,2022-03-26 01:59:51+00:00,en,"I saw Turning Red recently, and I was kind of surprised to not hear a genre shifted version of Chevelle's ""The Red"" in the movie. The movie is set in 2002, and this song came out then too!

https://t.co/bwLPdqRPbe",0.175,positif
104683238,2022-03-26 01:59:38+00:00,en,Turning Red was really good..... 🥺,0.35,positif
23552130,2022-03-26 01:59:12+00:00,en,Turning Red is a genius movie. I don't remember selling the rights of my life story at 13 to Disney but I'm here for it.,0.14285714285714285,positif
2959756605,2022-03-26 01:58:55+00:00,en,Turning Red is so fucking CUTE omfg 🥺,0.25,positif
1020572155363307520,2022-03-26 01:58:26+00:00,en,no but turning red is the representation i needed. that shit is too relatable,-0.1,negatif
20994320,2022-03-26 01:58:25+00:00,en,"This bih really in here takin shots, when she’s SUPPOSED to be making drinks for a bday party🤣🤣🤣

“Here’s to securing the job so I can for an apartment “

“Here’s to turning red flags PINK!”

Im so fkn done🤣🤣🤣🤣😭",0.03333333333333333,positif
1686957949,2022-03-26 01:58:24+00:00,en,Just watched Turning Red they did not have to snap like this https://t.co/foCpJ4kTlr,0.0,netral
1428080882150162438,2022-03-26 01:56:46+00:00,en,"✅️ drew a few traits
✅️ watched Turning Red
✅️ died from Turning Red twerk scene
✅️ ate good food",0.2333333333333333,positif
319485991,2022-03-26 01:56:27+00:00,en,"Tonight was a #Pixar night. I watched #Encanto and #TurningRed, and while both made me cry, ""Turning Red"" had me laughing out loud. I loved it! That one will be a repeat watch. https://t.co/JgctzJHCPk",0.26666666666666666,positif
33426532,2022-03-26 01:56:17+00:00,en,"I’m watching the turning red movie

I just have to know why she is a red panda. 
I have so many questions",0.16666666666666666,positif
1196099465481818113,2022-03-26 01:56:16+00:00,en,"@diamondslrh1 if u want disney, turning red is good. i liked it 👉👈",0.4333333333333333,positif
1030932215516094464,2022-03-26 01:56:12+00:00,en,"Liked on YouTube: 🐼 TURNING RED, ¿MAS ALLÁ DEL CRINGE? 🤦‍♀️ https://t.co/BX1dcoTj7C",0.3,positif
1064820333679542272,2022-03-26 01:55:43+00:00,en,turning red was wayyyyy better than encanto,0.25,positif
1151289112336457733,2022-03-26 01:55:23+00:00,en,don’t watch turning red on your period🥹,0.0,netral
947299988496961537,2022-03-26 01:55:20+00:00,en,turning red is v good,0.35,positif
1039987402000019456,2022-03-26 01:54:58+00:00,en,TURNING RED IS SO CUTE,0.25,positif
948622644378849280,2022-03-26 01:54:45+00:00,en,"Turning red was really good, I liked it alot",0.4333333333333333,positif
3105300332,2022-03-26 01:54:23+00:00,en,the most unrealistic thing about turning red is the mom saying sorry,-0.3333333333333333,negatif
27872208,2022-03-26 01:54:21+00:00,en,Turning Red (2022) https://t.co/tGO3K8vdNo,0.0,netral
1324951983304962048,2022-03-26 01:53:59+00:00,en,I might watch turning red todayy,0.0,netral
474523494,2022-03-26 01:53:58+00:00,en,"If you can’t find something to relate to in Turning Red, you’re dead inside. That’s just science.",-0.1,negatif
1258544384863350784,2022-03-26 01:53:52+00:00,en,"just watched turning red, well, it has kicked off a whole new genre ""2000s nostalgia movies"" and i'm all for it",0.11212121212121212,positif
1425600774252466177,2022-03-26 01:53:31+00:00,en,"I had a flood of thoughts in my mind about Virginia Thomas’ Text Messages. lack of affordable housing, ridiculous rent, buying a house, watching Turning Red, reading Three Girls from Bronzeville as I was doom-scrolling and then my mind went blank. 

I think it means bedtime. 😴💤",-0.16145833333333331,negatif
2318499863,2022-03-26 01:53:07+00:00,en,I just watched Turning Red again and shit is hysterical,-0.39999999999999997,negatif
1413380922527739904,2022-03-26 01:52:51+00:00,en,"Watched Turning Red again

Still good

I liked it even more",0.4333333333333333,positif
845699053635751936,2022-03-26 01:52:51+00:00,en,Turning Red but it's only O.M.G girl 😱 https://t.co/9CnPg9quG2 via @YouTube,0.0,netral
1238292214645542912,2022-03-26 01:52:19+00:00,en,"Fan Art turning red
#art #illustration #drawing #digitaldrawing #digitalart #funny #gif #animationgif #relax #procreate https://t.co/fWN052k3Da",0.125,positif
4269299902,2022-03-26 01:52:05+00:00,en,@ThaaaSocialist Yes I have to see turning red.. I’ve watched encanto like 3 times lol,0.4,positif
845699053635751936,2022-03-26 01:51:22+00:00,en,Priya being my favorite for 5 minutes and 8 seconds ☆★ turning red !! https://t.co/j1fBIs0zuV via @YouTube,0.16666666666666666,positif
327254100,2022-03-26 01:51:01+00:00,en,Uhhh. Turning Red was cute. Just reinforced the kind of mom I want to be.,0.3666666666666667,positif
1498334131859730437,2022-03-26 01:50:52+00:00,en,"watching  turning  red  right  now,,,",0.14285714285714285,positif
1310753172399554561,2022-03-26 01:50:33+00:00,en,@MINSTEEFS Loved Turning Red! Enjoy the movie,0.3666666666666667,positif
1461871593727082496,2022-03-26 01:50:32+00:00,en,@pastelhermitage turning red is my favorite Pixar film no joke,0.25,positif
1494512545255682048,2022-03-26 01:50:10+00:00,en,"@federaldiid @HIPSINSTITUTE @SahanResearch @AbdullahiMNOR This old lady, @hodansomali, with big red eyes, sharp woverine teeth,who's often howling, hallucinating, &amp; misapplying her unsubstantiated &amp; corrupted views is also turning to be a psychotic cyberbully sending threatening messages to individuals question her treacherous tweets!",-0.08750000000000001,negatif
1424134418134802434,2022-03-26 01:50:00+00:00,en,"My neighbor has been singing *Nobody Like U (From ""Turning Red""/LyricsVideo)* non stop for the past week every night. l am about to commit a hate crime.",-0.525,negatif
1438589881152901121,2022-03-26 01:49:57+00:00,en,"Turning Red finished digital illustration! 🐼🎒🏫🥟
#turningred #pixarturningred #pixarred #red #redpanda #mei #pixar #disneypixar #disney #animation #cartoon #character #characterdesign #characterart #digitalart #2Dartist #animationartist #fanart #turningredart #sketch https://t.co/gJvK1ir7RW",0.0,netral
1418954394247340045,2022-03-26 01:49:51+00:00,en,I’ve decided I need to watch Turning Red again because it is so good and I want to feel all the feelings,0.35,positif
963563308761534464,2022-03-26 01:49:45+00:00,en,I rarely cry after watching movies but I sobbed happy tears while watching the ending of Turning Red. Cutest movie I’ve ever seen.,0.3666666666666667,positif
50401654,2022-03-26 01:49:34+00:00,en,Watched that Turning Red movie with my 7 year old daughter. I just want her to stay a baby forever,0.05,positif
1303343498238849024,2022-03-26 01:49:30+00:00,en,i would stan 4*town from turning red too,0.0,netral
1333344794668650496,2022-03-26 01:49:25+00:00,en,big boss would so attempt to eat the red panda creature from turning red for sure,0.125,positif
1406568112825147392,2022-03-26 01:49:20+00:00,en,Jackson as Meilin from Turning Red (2022) https://t.co/Vyz7fxBAPI,0.0,netral
1038945033129406464,2022-03-26 01:49:17+00:00,en,Family’s gonna have a double feature with encanto and turning red :),0.0,netral
3060396250,2022-03-26 01:49:07+00:00,en,"Is it my TV, or is Bill Self a character in the new Pixar movie ""Turning Red?"" #MarchMadness",0.06818181818181818,positif
133166447,2022-03-26 01:48:43+00:00,en,@Rodstradamus My kids has watched Turning Red about 15 times.,0.0,netral
1352279744432242688,2022-03-26 01:48:43+00:00,en,I watched Turning Red again 🙈,0.0,netral
1458713220949106688,2022-03-26 01:48:28+00:00,en,turning red made me sob... https://t.co/Z6GTtc8aBo,0.0,netral
998071488,2022-03-26 01:48:17+00:00,en,I have finally watched Turning Red and i have no idea what these upset parents are talking about. The hate towards this movie is stupid. I know i dont have kids but i dont see why a child cant watch it even if they have no idea about periods,-0.4,negatif
2262201403,2022-03-26 01:48:01+00:00,en,me trying to watch Turning Red at my moms in peace VS my brother (age 9) trying to tell me lore of the game he was playing (FNAF),-0.2,negatif
1503827843549122565,2022-03-26 01:47:55+00:00,en,I’m gonna try watching turning red later,0.0,netral
1241970572386541570,2022-03-26 01:47:46+00:00,en,JOSH LEVI IS THE VOICE OF AARON Z IN TURNING RED??????,0.0,netral
1345590764701589505,2022-03-26 01:47:44+00:00,en,@AbeehaTariqArt Turning Red friend group exactly,0.125,positif
978450185419350016,2022-03-26 01:47:39+00:00,en,"btw, bootylicious being in turning red is very important",0.2,positif
1390574006,2022-03-26 01:47:18+00:00,en,Omg I love Turning Red soooo much !!! Disney please keep up these awesome new movies 🥺,0.3672727272727273,positif
3029163863,2022-03-26 01:46:53+00:00,en,"Turning Red was actually a really cute movie omg, really glad we finally got to watch it together, distance aside 🥰💙💙 https://t.co/lHUyS5dYRP",0.25,positif
1266915497666179072,2022-03-26 01:46:36+00:00,en,Omg I actually shed some tears from watching Turning Red. Generational trauma hits hardd,0.0,netral
163611959,2022-03-26 01:46:32+00:00,en,"Yo TURNING RED was like on par with BIG HERO 6, amazing!!",0.20000000000000004,positif
1454298663166021632,2022-03-26 01:46:30+00:00,en,"no you don't understand i cried so much while watching it :( its metaphors, the meaning of the four girls' friendship, mei's mom having the chance to heal, a fanboy!!! a fanboy!!! turning red is so beautiful fr",0.35000000000000003,positif
1447333924083060742,2022-03-26 01:45:52+00:00,en,M WATCHIN TURNING RED WIF M FAMILY YAYYY,0.0,netral
1406890768049004550,2022-03-26 01:45:31+00:00,en,My little sister just told me my best friends are like the best friends in turning red and that’s truly the highest of compliments,0.453125,positif
26605056,2022-03-26 01:45:25+00:00,en,The way I just cried watching Turning Red is shameful!,0.0,netral
1436383837613740035,2022-03-26 01:45:04+00:00,en,If tomagachis come back bc of turning red I will be buying 10,0.0,netral
1211809073617760256,2022-03-26 01:45:00+00:00,en,"me: guys you need to watch Turning Red 
The Understudies: 🦗
me: there’s a lot of inspiration from anime 
The Understudies: https://t.co/Ms6641wJz1",0.0,netral
1332807872615505926,2022-03-26 01:44:58+00:00,en,forcing my family to watch turning red with me,0.0,netral
25377589,2022-03-26 01:44:27+00:00,en,Shirley Li: What the Controversy Over Turning Red Misses - The Atlantic https://t.co/G6YS5REij7,0.0,netral
34898969,2022-03-26 01:44:22+00:00,en,"57. Turning Red (2022): 8.5/10

A refreshing take by Pixar. It was a fun and lesson-filled film. It might be too simple when you watched but then it dawns on you how realistic this film is like Inside Out.

#SineNiJuan https://t.co/53vm0gOt3o",0.19333333333333333,positif
48564357,2022-03-26 01:44:15+00:00,en,@Rodstradamus Turning Red is so refreshing and entertaining. I couldn’t believe it.,0.3333333333333333,positif
1473402074557673474,2022-03-26 01:44:12+00:00,en,"@xromanphysiquex Giving them a long deep kiss, hand still on there chin. Their face turning red as they feel there friends watching. Letting them go only for the kiss to keep going. Letting themselves enjoy the moment. 🖤 https://t.co/fnQQxf5Y0h",0.08750000000000001,positif
323566100,2022-03-26 01:44:09+00:00,en,@nminow @Huck_Mikeabee #fiddlerontheroof brilliantly puts a lie to the notion prevalent now among cultural chauvinists that art which doesn’t center white males is “not for” a wide audience (See white male reaction to “Turning Red”). It’s very cultural specificity makes Fiddler universal. #TCMParty,0.08181818181818182,positif
80746014,2022-03-26 01:44:04+00:00,en,"The immigrant family only child matriarchal family of Turning Red hit me hard, right in the feels.",-0.0019841269841269957,negatif
1471161264667824132,2022-03-26 01:43:26+00:00,en,gettin teeni washin turning red,0.0,netral
1261468218654253056,2022-03-26 01:43:25+00:00,en,@zabypuffs Boy band from movie turning red,0.0,netral
696554592864182272,2022-03-26 01:43:08+00:00,en,Turning Red is adorable highly recommend,0.22,positif
3237537861,2022-03-26 01:42:56+00:00,en,"@BTSPBTEAM @BTS_twt Turning Red

Listen #BTS_Butter summer song by the only one #BTS (@BTS_twt)",0.0,netral
405344223,2022-03-26 01:42:50+00:00,en,@CarlaWVTM13 I started Turning Red.,0.0,netral
1714034298,2022-03-26 01:42:44+00:00,en,This Turning Red movie is actually cute af and funny,0.25,positif
3285737706,2022-03-26 01:42:31+00:00,en,Turning Red is sooooo good!!! #TurningRed,0.35,positif
1457884753,2022-03-26 01:42:16+00:00,en,The songs in Turning Red kinda Slap,0.0,netral
2430466398,2022-03-26 01:42:06+00:00,en,turning red was pretty delightful,0.4166666666666667,positif
969419471646527489,2022-03-26 01:41:54+00:00,en,I finished watching Turning Red with my dad and he loved it!!!,0.35,positif
788298002662301696,2022-03-26 01:41:23+00:00,en,"@chantalegarand TTC in real life be like: 🫣🫠🤧✌️
TTC in Turning Red: 😊🥹👍",0.1,positif
925509852046217216,2022-03-26 01:41:21+00:00,en,"@HmJileswrites Watched King Richard last night, tonight we watched Turning Red. Not sure about tomorrow. https://t.co/SY2L2HUcpP",0.16666666666666666,positif
110151597,2022-03-26 01:41:07+00:00,en,"So I just finished Turning Red with my family.  I wasn't sure I would like it.  I thought it was the weakest trailer from Pixar.  

So glad to be so wrong. It's so good.  Blown away by it.",0.24,positif
1454298663166021632,2022-03-26 01:41:04+00:00,en,I LOVED TURNING RED SO MUCH,0.3,positif
1437437176107708419,2022-03-26 01:40:20+00:00,en,Just finished turning red,0.0,netral
958012484736106496,2022-03-26 01:39:53+00:00,en,@ABookly_83 TURNING RED applied to many of us. And ants keep hating it for all the distracting minor topics.,0.15,positif
1241209683832115202,2022-03-26 01:39:46+00:00,en,yo viendo turning red = ugly crying por casi dos horas,-0.35,negatif
14077827,2022-03-26 01:39:46+00:00,en,Theory: these complaints about “Turning Red” being inappropriate help the movie by distracting from the fact that it’s just meh…,-0.15,negatif
1088620784581570561,2022-03-26 01:39:44+00:00,en,@a_patafeia assiste turning red,0.0,netral
1506352613218037763,2022-03-26 01:39:21+00:00,en,turning red was great https://t.co/606xP6Gf9t,0.4,positif
1111776107961962496,2022-03-26 01:39:15+00:00,en,"I’m watching Turning Red right now, and the mom fucking SUCKS. I had to turn it off because of all the second hand embarrassment I’m going through.",-0.07857142857142857,negatif
1058374891676844033,2022-03-26 01:38:55+00:00,en,"just watched Turning Red

i love Turning Red",0.16666666666666666,positif
14216654,2022-03-26 01:38:00+00:00,en,"Honestly, the least believable part of Turning Red was all the 8th graders having cell phones in 2002.",0.06666666666666667,positif
21725697,2022-03-26 01:37:43+00:00,en,"@nation_orville @YesAndAgain @HartNSoul76 @NicDaStick p.s. Watched ""Turning Red"" - fantastic family flick 😘🧧",0.2,positif
1120846916,2022-03-26 01:37:39+00:00,en,@Kathy_Fraggle I don’t think that was Encantos message at all. I prefer Encanto to turning red.,0.0,netral
25535209,2022-03-26 01:37:33+00:00,en,@ohsoyousixx Me and my son just watched Turning Red. I usually wait for him to watch these Disney Or Pixar movies but a lot of them are good enough to watch by myself,0.11249999999999999,positif
286484750,2022-03-26 01:37:18+00:00,en,Que tripeo turning red.,0.0,netral
1480553327981117440,2022-03-26 01:37:05+00:00,en,18- turning red,0.0,netral
1383826669870346241,2022-03-26 01:36:50+00:00,en,Started watching Turning Red. It’s cute I might finish tomorrow,0.25,positif
1190330755710423040,2022-03-26 01:36:26+00:00,en,K let's watch Turning Red!,0.0,netral
3808658777,2022-03-26 01:36:11+00:00,en,have decided to watch turning red bc I’ve heard really good things abt it and I’m tired of not getting references so here we go!,0.09999999999999998,positif
1475316504,2022-03-26 01:36:03+00:00,en,"Best Animated Movies Where People Turn Into Animals, Ranked - Collider https://t.co/1e2z3DdmBU https://t.co/pn5NddCBLE",1.0,positif
163374693,2022-03-26 01:35:33+00:00,en,"@choy That sure was a movie. I also just watched Turning Red and have been having complicated feelings about parental relationships so maybe this wasn’t the smartest moment for me to get smacked in the face with, uh, everything.",0.0,netral
699789390487416832,2022-03-26 01:35:26+00:00,en,turning red was extremely culturally accurate for everyone but white americans LMAO,0.2,positif
766412899174739969,2022-03-26 01:35:22+00:00,en,turning red is so GOOD,0.35,positif
37678320,2022-03-26 01:35:20+00:00,en,Turning Red is the girl y’all swear Encanto was.,0.0,netral
1342688972045086721,2022-03-26 01:34:25+00:00,en,"Turning Red - Red Panda Kids T-shirt at Teepublic store. 35% off next 24 hours. 
👇👇
https://t.co/tpdRRGIkkt
👆👆
#TurningRed #TurningRedMovie #TurningRedfanart #teepublic #discount #kidsfashion https://t.co/EwXitGSOHa",0.0,netral
1031360710054432769,2022-03-26 01:33:48+00:00,en,"Turning Red was so good, I wish Canada was a real place",0.3,positif
171957198,2022-03-26 01:33:47+00:00,en,"Now watched Encanto. As much as the songs were fun, the story has as much magic, if no more, than Turning Red. Maybe if I can watch the Loud House Movie (as soon as I got caught up with the first four seasons) I may be able to reflect the stories together. https://t.co/nQ9EE6nJu5",0.2642857142857143,positif
2465275789,2022-03-26 01:33:40+00:00,en,"turning red was good, people should stop overreacting",0.35,positif
1475995134974054403,2022-03-26 01:33:27+00:00,en,almost cried watching turning red,0.0,netral
4877920763,2022-03-26 01:33:25+00:00,en,Not every Disney or Pixar movie is worth watching 😟 https://t.co/NO9iLxFt8N,0.3,positif
1401091871187734536,2022-03-26 01:32:41+00:00,en,Watching turning red with my parent rn 🥺 they love it,0.25,positif
1476047692795203586,2022-03-26 01:32:29+00:00,en,"Turning Red is really good and super sweet, i really enjoyed it",0.37666666666666665,positif
2719668083,2022-03-26 01:32:28+00:00,en,Turning red is so good?,0.35,positif
2536739858,2022-03-26 01:31:53+00:00,en,Okay but turning red is actually a cute movie,0.3333333333333333,positif
1492740172802183171,2022-03-26 01:31:48+00:00,en,imma  watch  turning  red,0.0,netral
283604227,2022-03-26 01:31:38+00:00,en,"Andy Vermaut shares:Disney's Turning Red is a good conversation starter – and not just for girls: Some parents don’t like its depictions of adolescent rebellion, periods and sexuality, but experts say those topics are appropriate for family… https://t.co/TjYX3e6byX Thank you. https://t.co/MAmLxEUWlp",0.39999999999999997,positif
1600161158,2022-03-26 01:31:26+00:00,en,Idc what any of y’all say. Turning Red was so fucking good,0.35,positif
1211809073617760256,2022-03-26 01:31:15+00:00,en,"The understudies haven’t seen turning red, using my freedom of association by disassociating 🙄",0.0,netral
260959867,2022-03-26 01:31:14+00:00,en,"Watching turning red had me simultaneously happy for the girls going to their concert and disgusted by the music industry's profiting off of little girl's crushes over singers

In other words, I kept thinking about ""repeat stuff"" by bo Burnham",-0.09687499999999999,negatif
793603184937799680,2022-03-26 01:31:14+00:00,en,Turning Red (RW) https://t.co/tWm9SIe2My,0.0,netral
729701223318716416,2022-03-26 01:31:13+00:00,en,Literally crying at the end of Turning Red #mommyissues,0.0,netral
845699053635751936,2022-03-26 01:30:59+00:00,en,Abby Speaking Korean - Turning Red https://t.co/gyzxRdGwM2 via @YouTube,0.0,netral
2746614037,2022-03-26 01:30:59+00:00,en,Not me crying off the movie turning red 🤣 10/10000 would recommend!,0.0,netral
1481884876001652737,2022-03-26 01:30:44+00:00,en,Did you know this about TURNING RED https://t.co/BJ46b28vyJ,0.0,netral
1059745755752218624,2022-03-26 01:30:33+00:00,en,"KNY, turning red, encanto https://t.co/Ijp9AGpLQO",0.0,netral
1043597105384828928,2022-03-26 01:30:32+00:00,en,Turning a critical situation into fuel for your anti red bull agenda has got to be the saddest thing I’ve seen all day. https://t.co/acDKyrvf7r,0.0,netral
1481079511655530496,2022-03-26 01:30:30+00:00,en,Watching turning red rn with my girls lol 🥰 https://t.co/f70rQn9WbZ,0.4,positif
769757874964852736,2022-03-26 01:30:11+00:00,en,I hate seeing all these negative comments about Turning Red.,-0.3666666666666667,negatif
1596351362,2022-03-26 01:30:07+00:00,en,"@whatsajules I adore Turning Red, but it’s not one of my comfort movies, at least not yet",-0.15,negatif
1468336404799569920,2022-03-26 01:30:03+00:00,en,@UrFaithfulKitty Lol dude my hair was already red before yours I think I just had to touch it up cause that bitch was turning pink,0.23333333333333336,positif
1223506429488902144,2022-03-26 01:29:42+00:00,en,I need an entire album/soundtrack that sounds like the first few tracks of Turning Red,0.1625,positif
793603184937799680,2022-03-26 01:29:19+00:00,en,Turning Red (RW) https://t.co/uW4gmsBbMS,0.0,netral
1373917825073610753,2022-03-26 01:29:17+00:00,en,#nw turning red!!,0.0,netral
1276200791406194688,2022-03-26 01:29:02+00:00,en,Turning Red just fucking destroyed Holly and I,-0.3,negatif
1467600769629274115,2022-03-26 01:28:58+00:00,en,@Medezia im turning red 🍅🍅 stop making me blush... &gt;_&lt;!! u looked sooo cool sipping ur drink ☺️ my hero &lt;33!!!,0.175,positif
1337989279650287619,2022-03-26 01:28:50+00:00,en,@One_AndOnlyMain @bhapsv @TheAnything_Bot Wait that's related to turning red? I thought it was a chinese movie about the culture of why red is their national color,0.0,netral
3421103499,2022-03-26 01:28:44+00:00,en,turning red made me cry lol,0.4,positif
1360327466833899523,2022-03-26 01:28:24+00:00,en,@snowsonsa Turning red,0.0,netral
1419989890624786432,2022-03-26 01:28:07+00:00,en,"I wanna watch Turning Red cuz I rly like animated movies but the animation is cringe…
I still wanna give it a chance doe so I’ll try to watch it soon, I just hope it’s not as bad as the usual modern animated movies like Sing and shit",-0.19285714285714284,negatif
241961673,2022-03-26 01:27:40+00:00,en,Turning Red shows exactly what it’s like to be a 13 year old girl so fuck all the “outrage” about it,-0.012500000000000011,negatif
493506576,2022-03-26 01:26:56+00:00,en,Watching Turning Red https://t.co/2wGSJ0xMCs,0.0,netral
1408208475977564163,2022-03-26 01:26:44+00:00,en,i just watched turning red and it was so good why do people hate it???,-0.03333333333333336,negatif
902079468801482753,2022-03-26 01:26:43+00:00,en,"watching Turning Red and yeah, I would",0.0,netral
1166078908200103939,2022-03-26 01:26:42+00:00,en,i’m gonna be honest i judged turning red by its cover. i thought it was going to be bad but i just watched it and i enjoyed it a lot it was so unexpected and actually funny so s/o pixar y’all did it again,0.12500000000000003,positif
845699053635751936,2022-03-26 01:26:35+00:00,en,"turning red making me say ""IS THIS ALLOWED?"" for 5 minutes straight https://t.co/rEvTSfsW4e via @YouTube",0.1,positif
396230788,2022-03-26 01:26:11+00:00,en,I’m tired of being gas lit about Encanto it was not a good movie and the songs were mostly bad. The 1 song in Turning Red was better than all the songs in Encanto,0.020000000000000018,positif
858890019951394816,2022-03-26 01:26:01+00:00,en,my sister and i backstabbing our mother for not liking turning red&lt;3333,0.0,netral
624370842,2022-03-26 01:25:47+00:00,en,@Babsiwuff @Eevachu @Beeton5 YO EXCUSE ME SC ENTS Y HAS TURNING RED THINGS? 👀👀👀 https://t.co/Cegz94SDmu,-0.025,negatif
913848225479536640,2022-03-26 01:25:47+00:00,en,just rewatched turning red in an environment where i can actually enjoy it and wow what a fucking beautiful movie,0.3375,positif
1139167095340576768,2022-03-26 01:25:01+00:00,en,Now watching Turning Red https://t.co/ShAiu6iWhr,0.0,netral
